ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8151066	1.44e-01	5.36e-02	-1.9646599	-4.95905	-0.71298863	ARMC1	armadillo repeat containing 1
7894465	1.44e-01	5.36e-02	1.9644462	-4.959448	0.65460147		
8128099	1.44e-01	5.36e-02	1.9643778	-4.959576	0.40523419	GABRR2	gamma-aminobutyric acid type A receptor rho2 subunit
7996647	1.44e-01	5.36e-02	1.9642903	-4.959739	0.22891519	PARD6A	par-6 family cell polarity regulator alpha
7911941	1.44e-01	5.36e-02	-1.9639633	-4.960348	-0.18891213	CHD5	chromodomain helicase DNA binding protein 5
7896458	1.44e-01	5.37e-02	-1.9637057	-4.960828	-0.25759283		
7930882	1.45e-01	5.37e-02	-1.9635276	-4.96116	-0.55909297	FAM45A///FAM45BP	family with sequence similarity 45 member A///family with sequence similarity 45, member A pseudogene
7935810	1.45e-01	5.37e-02	-1.9633611	-4.96147	-0.29188437	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8
8034565	1.45e-01	5.37e-02	1.9633207	-4.961545	0.27950682	DNASE2	deoxyribonuclease 2, lysosomal
7974473	1.45e-01	5.37e-02	-1.9630971	-4.961962	-0.25785324	FBXO34	F-box protein 34
8044080	1.45e-01	5.37e-02	-1.9630524	-4.962045	-0.1750818	SLC9A2	solute carrier family 9 member A2
8133089	1.45e-01	5.38e-02	1.9629144	-4.962302	0.78876157	ZNF92	zinc finger protein 92
8148923	1.45e-01	5.38e-02	1.9628479	-4.962426	0.28105013	LRRC14	leucine rich repeat containing 14
8099447	1.45e-01	5.38e-02	1.9626735	-4.962751	0.43389779		
8047492	1.45e-01	5.38e-02	1.9625542	-4.962973	0.15529323	KIAA2012	KIAA2012
7988990	1.45e-01	5.38e-02	-1.9623899	-4.963279	-0.12531475	WDR72	WD repeat domain 72
8025351	1.45e-01	5.38e-02	1.9623468	-4.963359	0.31395596	MAP2K7	mitogen-activated protein kinase kinase 7
8056977	1.45e-01	5.38e-02	1.9623401	-4.963372	0.34560891	NFE2L2	nuclear factor, erythroid 2 like 2
7933178	1.45e-01	5.38e-02	1.9622387	-4.96356	0.26414425		
7960143	1.45e-01	5.39e-02	-1.9621983	-4.963635	-0.5350619	ZNF84	zinc finger protein 84
8121683	1.45e-01	5.39e-02	-1.9621872	-4.963656	-0.2281476		
8072733	1.45e-01	5.39e-02	1.96197	-4.964061	0.20892213		
8160360	1.45e-01	5.39e-02	-1.961932	-4.964131	-0.15834281	IFNB1	interferon beta 1
7976063	1.45e-01	5.39e-02	1.9614362	-4.965054	0.12133099		
7979963	1.45e-01	5.39e-02	1.9614188	-4.965087	0.32110702	DPF3	double PHD fingers 3
8115765	1.45e-01	5.39e-02	1.9613878	-4.965144	0.22647545	FBXW11	F-box and WD repeat domain containing 11
8149104	1.45e-01	5.40e-02	1.9613175	-4.965275	0.21253048	DEFA6	defensin alpha 6
7950128	1.45e-01	5.40e-02	-1.9611435	-4.965599	-0.40859297	ANAPC15	anaphase promoting complex subunit 15
8138948	1.45e-01	5.40e-02	-1.9611227	-4.965638	-0.28728151		
7903399	1.45e-01	5.40e-02	1.9610133	-4.965841	0.30460264		
7894411	1.45e-01	5.40e-02	-1.9609021	-4.966048	-0.37239435		
7923005	1.45e-01	5.40e-02	1.9606131	-4.966586	0.34167395		
8021653	1.45e-01	5.40e-02	-1.9605885	-4.966632	-0.58142767	SERPINB8	serpin family B member 8
8169965	1.45e-01	5.41e-02	-1.9605061	-4.966785	-0.15316493		
7930956	1.45e-01	5.41e-02	-1.9604819	-4.96683	-0.3874504	SEC23IP	SEC23 interacting protein
8107356	1.45e-01	5.41e-02	1.9603172	-4.967136	0.34592953	DCP2	decapping mRNA 2
7935056	1.45e-01	5.41e-02	1.9603096	-4.967151	0.12703312		
8119184	1.45e-01	5.41e-02	-1.9602673	-4.967229	-0.48844442	RNF8	ring finger protein 8
7932788	1.45e-01	5.41e-02	1.9601744	-4.967402	0.27726458		
8111490	1.45e-01	5.41e-02	-1.9600937	-4.967552	-0.5345517	PRLR	prolactin receptor
7989922	1.45e-01	5.41e-02	1.9597949	-4.968108	0.24212885	SCARNA14	small Cajal body-specific RNA 14
8102751	1.45e-01	5.42e-02	1.9593516	-4.968932	0.6586889	SCLT1	sodium channel and clathrin linker 1
7940028	1.45e-01	5.42e-02	-1.9592913	-4.969044	-0.86152728	SERPING1	serpin family G member 1
8017102	1.46e-01	5.42e-02	1.9590892	-4.96942	0.23671835		
7892752	1.46e-01	5.42e-02	-1.9590477	-4.969497	-0.26831991		
8107518	1.46e-01	5.43e-02	1.9587447	-4.97006	0.79868392		
8021461	1.46e-01	5.43e-02	-1.9585269	-4.970465	-0.23695579	GRP	gastrin releasing peptide
8049271	1.46e-01	5.43e-02	1.9584377	-4.970631	0.3730281	ATG16L1	autophagy related 16 like 1
8077185	1.46e-01	5.43e-02	1.9580908	-4.971276	0.27627415	APOA1	apolipoprotein A1
8020323	1.46e-01	5.44e-02	-1.9579399	-4.971556	-0.53322474	RNMT	RNA guanine-7 methyltransferase
8058450	1.46e-01	5.44e-02	1.9575032	-4.972368	0.170386	GPR1	G protein-coupled receptor 1
8179782	1.46e-01	5.44e-02	-1.9574479	-4.97247	-0.23256673	BAG6	BCL2 associated athanogene 6
8142464	1.46e-01	5.44e-02	1.9573229	-4.972703	0.55099923		
8105661	1.46e-01	5.44e-02	1.957276	-4.97279	0.42172702	TRAPPC13	trafficking protein particle complex 13
8157580	1.46e-01	5.44e-02	1.9572484	-4.972841	0.26689565		
7892504	1.46e-01	5.44e-02	1.9572246	-4.972885	0.44929229		
7896217	1.46e-01	5.45e-02	1.9568934	-4.9735	0.32600483		
8031857	1.46e-01	5.45e-02	1.9565297	-4.974176	0.40242032	ZNF135	zinc finger protein 135
8163825	1.46e-01	5.45e-02	1.9564642	-4.974297	0.68195436	TRAF1	TNF receptor associated factor 1
8106931	1.46e-01	5.46e-02	1.9559873	-4.975183	0.40608674	SLF1	SMC5-SMC6 complex localization factor 1
7894829	1.46e-01	5.46e-02	1.955845	-4.975447	0.33002797		
7931226	1.46e-01	5.46e-02	1.9557237	-4.975672	0.24976423	ZRANB1	zinc finger RANBP2-type containing 1
7956401	1.46e-01	5.47e-02	-1.9553824	-4.976306	-0.66864333	SHMT2	serine hydroxymethyltransferase 2
7965480	1.46e-01	5.47e-02	-1.9553235	-4.976415	-0.24793687	PGAM4///PGAM1	phosphoglycerate mutase family member 4///phosphoglycerate mutase 1
8057620	1.46e-01	5.47e-02	1.9552096	-4.976626	0.16924817	COL5A2	collagen type V alpha 2 chain
7960068	1.46e-01	5.47e-02	-1.9551963	-4.976651	-0.1962125	NOC4L///NOC4L	nucleolar complex associated 4 homolog///nucleolar complex associated 4 homolog
8034873	1.47e-01	5.47e-02	-1.9551084	-4.976814	-1.52168438	ADGRE2	adhesion G protein-coupled receptor E2
7895669	1.47e-01	5.47e-02	1.954856	-4.977283	0.73552219		
7958692	1.47e-01	5.47e-02	1.9548078	-4.977372	0.50322048	TCTN1	tectonic family member 1
7953390	1.47e-01	5.48e-02	1.9546802	-4.977609	0.33184997		
7975995	1.47e-01	5.48e-02	1.9546007	-4.977756	0.29145691	C14orf178	chromosome 14 open reading frame 178
7919659	1.47e-01	5.48e-02	1.9545155	-4.977915	0.21644583	SF3B4	splicing factor 3b subunit 4
8102039	1.47e-01	5.48e-02	1.9544098	-4.978111	0.39293996	SLC9B1	solute carrier family 9 member B1
7993181	1.47e-01	5.48e-02	1.9542774	-4.978356	0.2349087		
8148930	1.47e-01	5.48e-02	1.9542497	-4.978408	0.30612581		
8065903	1.47e-01	5.48e-02	-1.9541481	-4.978596	-0.51782405		
7957890	1.47e-01	5.48e-02	-1.953996	-4.978878	-0.70602073	UTP20	UTP20, small subunit processome component
7900119	1.47e-01	5.49e-02	-1.9537577	-4.97932	-0.27178511	THRAP3	thyroid hormone receptor associated protein 3
8071758	1.47e-01	5.49e-02	1.953485	-4.979826	0.23216659	MMP11	matrix metallopeptidase 11
8075817	1.47e-01	5.49e-02	1.9534432	-4.979903	0.29950468		
8014282	1.47e-01	5.49e-02	1.9534417	-4.979906	0.26922338	MMP28	matrix metallopeptidase 28
8043632	1.47e-01	5.49e-02	1.9533548	-4.980067	0.19733155	FER1L5	fer-1 like family member 5
7925434	1.47e-01	5.49e-02	1.9531107	-4.98052	0.29077061		
8061114	1.47e-01	5.49e-02	-1.9531103	-4.980521	-0.31539991	DSTN	destrin, actin depolymerizing factor
7956287	1.47e-01	5.49e-02	-1.9530429	-4.980646	-0.22525558	NAB2	NGFI-A binding protein 2
8079744	1.47e-01	5.50e-02	1.9527986	-4.981099	0.23908665		
8054611	1.47e-01	5.50e-02	-1.9527276	-4.98123	-0.54969566	MIR4435-2HG///LINC00152	MIR4435-2 host gene///long intergenic non-protein coding RNA 152
8086698	1.47e-01	5.50e-02	-1.9525371	-4.981583	-0.35330741	CCDC12	coiled-coil domain containing 12
7936529	1.47e-01	5.50e-02	-1.9525314	-4.981594	-0.88212214	SHTN1	shootin 1
7961580	1.47e-01	5.50e-02	-1.9524172	-4.981806	-0.21961959	LMO3	LIM domain only 3
7895505	1.47e-01	5.50e-02	1.9522883	-4.982044	0.60101505		
7912764	1.47e-01	5.51e-02	1.9521433	-4.982313	0.21433167	SPATA21	spermatogenesis associated 21
8096538	1.47e-01	5.51e-02	-1.9520136	-4.982554	-0.60277953	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
8041568	1.47e-01	5.51e-02	1.951963	-4.982647	0.21301277		
7896165	1.47e-01	5.51e-02	-1.9518476	-4.982861	-0.68885977		
7973350	1.47e-01	5.51e-02	1.951703	-4.983129	0.10090511		
7892754	1.47e-01	5.51e-02	1.9515604	-4.983393	0.37997432		
8099807	1.47e-01	5.51e-02	1.9515409	-4.98343	0.4458908	GAFA3	FGF-2 activity-associated protein 3
8117646	1.47e-01	5.52e-02	-1.9512183	-4.984027	-0.54905048	ZKSCAN8	zinc finger with KRAB and SCAN domains 8
8179481	1.47e-01	5.52e-02	-1.9511757	-4.984106	-1.29519536	HLA-DRA///HLA-DQA1	major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1
8053183	1.47e-01	5.52e-02	-1.9511131	-4.984222	-0.21508721	LBX2	ladybird homeobox 2
8107115	1.47e-01	5.52e-02	1.9508739	-4.984665	0.54782961		
7990361	1.48e-01	5.53e-02	1.9504687	-4.985416	0.21305144	UBL7	ubiquitin like 7
8120932	1.48e-01	5.53e-02	1.9503685	-4.985601	0.24385617	PRSS35	protease, serine 35
8140814	1.48e-01	5.53e-02	1.9503651	-4.985607	0.41870304	SLC25A40	solute carrier family 25 member 40
8166669	1.48e-01	5.53e-02	1.9502733	-4.985777	0.16234562	MAGEB16	MAGE family member B16
7905548	1.48e-01	5.53e-02	1.9499274	-4.986418	0.24566638	SPRR3	small proline rich protein 3
8002667	1.48e-01	5.53e-02	-1.9499149	-4.986441	-0.48862282	PMFBP1	polyamine modulated factor 1 binding protein 1
8114249	1.48e-01	5.53e-02	-1.949826	-4.986606	-0.22760154	CXCL14	C-X-C motif chemokine ligand 14
8171762	1.48e-01	5.53e-02	1.9497587	-4.98673	0.28815196	RPS6KA3	ribosomal protein S6 kinase A3
8067899	1.48e-01	5.54e-02	1.9496722	-4.98689	0.13772767		
7981364	1.48e-01	5.54e-02	1.9495014	-4.987206	0.3797791	CINP	cyclin dependent kinase 2 interacting protein
8164560	1.48e-01	5.54e-02	1.9494408	-4.987319	0.30130219		
7901038	1.48e-01	5.54e-02	-1.9493665	-4.987456	-0.6064149	RPS8	ribosomal protein S8
8002041	1.48e-01	5.54e-02	1.9493185	-4.987545	0.59877081	ATP6V0D1	ATPase H+ transporting V0 subunit d1
8068062	1.48e-01	5.54e-02	1.9492904	-4.987597	0.30682721	USP16	ubiquitin specific peptidase 16
8102871	1.48e-01	5.55e-02	-1.9488395	-4.988432	-0.25449153	SCOC-AS1	SCOC antisense RNA 1
7939865	1.48e-01	5.55e-02	-1.9487678	-4.988564	-0.15106749	OR4B1	olfactory receptor family 4 subfamily B member 1
7978704	1.48e-01	5.55e-02	1.9487546	-4.988589	0.1857001		
7974771	1.48e-01	5.55e-02	-1.9485415	-4.988983	-0.34778298	PCNX4	pecanex homolog 4 (Drosophila)
8012126	1.48e-01	5.55e-02	1.9483387	-4.989358	0.23377593	CLDN7	claudin 7
7951435	1.48e-01	5.56e-02	1.9478419	-4.990277	0.14113217	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
8142538	1.48e-01	5.56e-02	1.9478144	-4.990328	0.5131329		
8035648	1.48e-01	5.56e-02	1.9474666	-4.990971	0.19456221	TM6SF2	transmembrane 6 superfamily member 2
8157036	1.48e-01	5.56e-02	1.9474509	-4.991	0.22812531		
8093950	1.48e-01	5.57e-02	1.9470031	-4.991828	0.86237954	S100P	S100 calcium binding protein P
8093037	1.48e-01	5.57e-02	1.9468981	-4.992022	0.15903412		
8142685	1.48e-01	5.57e-02	-1.9468771	-4.992061	-0.23253562	TMEM229A	transmembrane protein 229A
7959251	1.48e-01	5.57e-02	-1.9468328	-4.992143	-0.65516295	P2RX7	purinergic receptor P2X 7
8170239	1.48e-01	5.57e-02	-1.9466334	-4.992512	-0.24921084		
8059339	1.49e-01	5.57e-02	1.9464643	-4.992824	0.27925953		
8064557	1.49e-01	5.57e-02	1.9464569	-4.992838	0.3695731	PCED1A	PC-esterase domain containing 1A
8180250	1.49e-01	5.58e-02	1.94616	-4.993387	0.28773944		
8063174	1.49e-01	5.58e-02	1.9460575	-4.993576	0.30043336		
7895192	1.49e-01	5.58e-02	-1.9459517	-4.993772	-0.30289874		
8164196	1.49e-01	5.58e-02	-1.9458196	-4.994016	-0.20677548	LOC51145	uncharacterized LOC51145
8064059	1.49e-01	5.58e-02	1.9456595	-4.994312	0.21865784	COL20A1	collagen type XX alpha 1 chain
7958759	1.49e-01	5.59e-02	1.9456342	-4.994359	0.40093647		
8066343	1.49e-01	5.59e-02	1.9454653	-4.994671	0.16918252		
8094960	1.49e-01	5.59e-02	1.9454516	-4.994696	0.23227516	SLC10A4	solute carrier family 10 member 4
8120335	1.49e-01	5.59e-02	-1.9450713	-4.995399	-0.30938298	FAM83B	family with sequence similarity 83 member B
7905731	1.49e-01	5.59e-02	-1.9450266	-4.995481	-0.39482413		
8030035	1.49e-01	5.59e-02	-1.944971	-4.995584	-0.37494331	GRWD1	glutamate rich WD repeat containing 1
7894907	1.49e-01	5.60e-02	-1.9446376	-4.9962	-0.45751846		
8065080	1.49e-01	5.60e-02	1.9445948	-4.996279	0.18644864		
8035318	1.49e-01	5.60e-02	-1.9444198	-4.996602	-0.19658407	UNC13A	unc-13 homolog A
7916493	1.49e-01	5.60e-02	-1.9442953	-4.996832	-0.36733086	PLPP3	phospholipid phosphatase 3
7956120	1.49e-01	5.60e-02	1.9442675	-4.996883	0.18186868	ERBB3	erb-b2 receptor tyrosine kinase 3
8035956	1.49e-01	5.60e-02	1.9442526	-4.996911	0.33891065		
7892788	1.49e-01	5.60e-02	1.9442211	-4.996969	0.22029147		
7893032	1.49e-01	5.60e-02	-1.9441882	-4.99703	-0.37758293		
8019559	1.49e-01	5.60e-02	-1.9441738	-4.997056	-0.53050556	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1
8079204	1.49e-01	5.60e-02	-1.9441322	-4.997133	-0.42882522	ZNF197	zinc finger protein 197
8069083	1.49e-01	5.60e-02	1.9440603	-4.997266	0.22236933	C21orf2	chromosome 21 open reading frame 2
7904761	1.49e-01	5.60e-02	1.9440378	-4.997307	0.17854029	ITGA10	integrin subunit alpha 10
7917737	1.49e-01	5.60e-02	1.9440225	-4.997336	0.32238771		
8180329	1.49e-01	5.61e-02	1.9440031	-4.997371	0.9200151	UBE2D3	ubiquitin conjugating enzyme E2 D3
8009382	1.49e-01	5.61e-02	1.9434632	-4.998368	0.23339504	BPTF	bromodomain PHD finger transcription factor
8127484	1.49e-01	5.61e-02	1.9434606	-4.998373	0.2150514	B3GAT2	beta-1,3-glucuronyltransferase 2
8092741	1.49e-01	5.61e-02	1.9433056	-4.998659	0.48326637	UTS2B	urotensin 2B
8173755	1.49e-01	5.62e-02	-1.9430471	-4.999136	-0.90310154	ITM2A	integral membrane protein 2A
8030148	1.49e-01	5.62e-02	1.9429014	-4.999405	0.20211097	DHDH	dihydrodiol dehydrogenase
7928547	1.49e-01	5.62e-02	1.9424072	-5.000317	0.34951833		
7991927	1.49e-01	5.62e-02	1.9423936	-5.000342	0.23583946	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1
8106479	1.49e-01	5.63e-02	-1.9423587	-5.000406	-0.18367763	SCAMP1	secretory carrier membrane protein 1
7994074	1.49e-01	5.63e-02	1.9423335	-5.000453	0.22780105	SCNN1B	sodium channel epithelial 1 beta subunit
8122827	1.50e-01	5.63e-02	1.942117	-5.000852	0.54354284	CCDC170	coiled-coil domain containing 170
8146475	1.50e-01	5.63e-02	1.9416373	-5.001737	0.28515344	XKR4	XK related 4
8151542	1.50e-01	5.63e-02	1.9416325	-5.001746	0.1883471	FABP12	fatty acid binding protein 12
7895787	1.50e-01	5.64e-02	-1.9415776	-5.001847	-0.88424319		
7974314	1.50e-01	5.64e-02	-1.9415746	-5.001853	-0.35166206		
8073522	1.50e-01	5.64e-02	-1.9415651	-5.00187	-0.37514045	SREBF2	sterol regulatory element binding transcription factor 2
8062944	1.50e-01	5.64e-02	1.9415578	-5.001884	0.11525341	SEMG2	semenogelin II
7895325	1.50e-01	5.64e-02	-1.94155	-5.001898	-0.3884378		
7967358	1.50e-01	5.64e-02	1.9415346	-5.001927	0.34304872	PITPNM2	phosphatidylinositol transfer protein membrane associated 2
8026861	1.50e-01	5.64e-02	1.9414247	-5.002129	0.22004111	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
8040286	1.50e-01	5.64e-02	1.9413378	-5.002289	0.12521575		
8029136	1.50e-01	5.64e-02	1.9412195	-5.002508	1.21103058	CD79A	CD79a molecule
8136067	1.50e-01	5.64e-02	-1.941178	-5.002584	-0.77439022	TSPAN33	tetraspanin 33
8060609	1.50e-01	5.64e-02	1.9411246	-5.002683	0.25787367		
7962274	1.50e-01	5.64e-02	1.9410595	-5.002803	0.63516159	KIF21A	kinesin family member 21A
7902441	1.50e-01	5.64e-02	1.9409356	-5.003031	0.36592752	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
7892734	1.50e-01	5.64e-02	-1.9409335	-5.003035	-0.68870651		
8167654	1.50e-01	5.64e-02	1.9408928	-5.00311	0.58709093	GSPT2	G1 to S phase transition 2
8166213	1.50e-01	5.64e-02	1.9408659	-5.00316	0.14825286	S100G	S100 calcium binding protein G
8151376	1.50e-01	5.64e-02	-1.940859	-5.003172	-0.61711114	RPL7	ribosomal protein L7
7949320	1.50e-01	5.65e-02	1.9407144	-5.003439	0.22952086	GPHA2	glycoprotein hormone alpha 2
8028227	1.50e-01	5.65e-02	1.9403842	-5.004048	0.59102766	ZNF383	zinc finger protein 383
8043597	1.50e-01	5.65e-02	1.9402557	-5.004285	0.22578978	ITPRIPL1	inositol 1,4,5-trisphosphate receptor interacting protein-like 1
8088905	1.50e-01	5.65e-02	1.9400649	-5.004636	0.26579594		
8023968	1.50e-01	5.66e-02	1.9399546	-5.00484	0.341387	CDC34	cell division cycle 34
8045088	1.50e-01	5.66e-02	1.9397942	-5.005135	0.4617627		
7955721	1.50e-01	5.66e-02	1.9395914	-5.005509	0.34509487	ZNF740	zinc finger protein 740
8104220	1.50e-01	5.66e-02	1.9395765	-5.005536	0.21509748	CEP72	centrosomal protein 72
8044512	1.50e-01	5.66e-02	1.9393135	-5.006021	0.39265422	NT5DC4	5'-nucleotidase domain containing 4
7892682	1.50e-01	5.66e-02	-1.9393029	-5.00604	-0.63532056		
8083310	1.50e-01	5.66e-02	1.9392632	-5.006114	0.61285481	RNF13	ring finger protein 13
7899375	1.50e-01	5.67e-02	1.9388688	-5.00684	0.39984193		
7931623	1.50e-01	5.67e-02	1.9387131	-5.007127	0.20455645	SCART1	scavenger receptor protein family member
7987225	1.50e-01	5.67e-02	1.9386377	-5.007266	0.47994545	NOP10	NOP10 ribonucleoprotein
8117408	1.50e-01	5.67e-02	-1.9386345	-5.007272	-0.8854122	HIST1H2AE	histone cluster 1, H2ae
8126244	1.50e-01	5.67e-02	1.9384868	-5.007544	0.22775873	LRFN2	leucine rich repeat and fibronectin type III domain containing 2
8085676	1.50e-01	5.67e-02	1.9384056	-5.007693	0.3126523	DAZL	deleted in azoospermia like
7980390	1.50e-01	5.68e-02	1.9382355	-5.008007	0.42157983	NOXRED1	NADP dependent oxidoreductase domain containing 1
8126750	1.50e-01	5.68e-02	1.9381544	-5.008156	0.45355431	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)
7895947	1.50e-01	5.68e-02	-1.9379957	-5.008448	-0.42316972		
8150217	1.50e-01	5.68e-02	-1.9378864	-5.008649	-0.35810847	LOC728024	chromosome X open reading frame 56 pseudogene
7937946	1.50e-01	5.68e-02	1.9377091	-5.008976	0.15769605	OR52I2	olfactory receptor family 52 subfamily I member 2
7963575	1.51e-01	5.69e-02	1.9372062	-5.009902	0.56454457	EIF4B	eukaryotic translation initiation factor 4B
7894626	1.51e-01	5.69e-02	1.9371164	-5.010067	0.21307035		
8131844	1.51e-01	5.69e-02	-1.9370392	-5.010209	-0.50768907	GPNMB	glycoprotein nmb
8130891	1.51e-01	5.69e-02	-1.9369992	-5.010283	-0.40459601	WDR27	WD repeat domain 27
8139196	1.51e-01	5.69e-02	1.9369844	-5.01031	0.08047773		
8074106	1.51e-01	5.69e-02	1.9369798	-5.010318	0.25580343	KLHDC7B	kelch domain containing 7B
7955873	1.51e-01	5.69e-02	1.9369241	-5.010421	0.15488038	HOXC6///HOXC4	homeobox C6///homeobox C4
7999291	1.51e-01	5.69e-02	1.936768	-5.010708	0.21935425	C16orf89	chromosome 16 open reading frame 89
8094359	1.51e-01	5.70e-02	1.9363988	-5.011387	0.5429302		
7991809	1.51e-01	5.70e-02	1.9362399	-5.01168	0.33607716	ARHGDIG	Rho GDP dissociation inhibitor gamma
7895399	1.51e-01	5.71e-02	-1.9357656	-5.012552	-0.64164786		
7941746	1.51e-01	5.71e-02	1.9356814	-5.012707	0.26321505	C11orf86	chromosome 11 open reading frame 86
8027932	1.51e-01	5.71e-02	-1.9354211	-5.013186	-0.20977675	COX6B1	cytochrome c oxidase subunit 6B1
7961291	1.51e-01	5.71e-02	-1.9354033	-5.013219	-0.55213355	TAS2R31	taste 2 receptor member 31
7919168	1.51e-01	5.72e-02	-1.9348581	-5.014221	-0.31141557	LOC100996724///PDE4DIP	phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
7893764	1.51e-01	5.72e-02	1.9348534	-5.01423	0.53437131		
8169439	1.51e-01	5.72e-02	1.9348262	-5.01428	0.21197371		
8087234	1.51e-01	5.72e-02	1.9347713	-5.014381	0.20263916	ARIH2OS	ariadne homolog 2 opposite strand
7908861	1.51e-01	5.72e-02	1.9344944	-5.01489	0.86807016	OCR1	ovarian cancer-related protein 1
7983490	1.51e-01	5.72e-02	1.9344291	-5.01501	0.25386726	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46
7910913	1.51e-01	5.72e-02	1.9343893	-5.015083	0.25127232		
7895480	1.51e-01	5.73e-02	1.934338	-5.015177	0.48615215		
7918345	1.51e-01	5.73e-02	-1.9342373	-5.015362	-0.43608282	PSMA5	proteasome subunit alpha 5
7895855	1.51e-01	5.73e-02	-1.9340604	-5.015688	-0.43393111		
8013987	1.51e-01	5.73e-02	1.9340167	-5.015768	0.39302782		
7983922	1.51e-01	5.73e-02	1.9337858	-5.016192	1.52058956		
8079165	1.51e-01	5.73e-02	1.9337661	-5.016228	0.27735163	MIR138-1	microRNA 138-1
7986675	1.51e-01	5.73e-02	-1.933602	-5.01653	-0.65339261	NIPA1	non imprinted in Prader-Willi/Angelman syndrome 1
8045287	1.51e-01	5.74e-02	-1.9334788	-5.016756	-0.59181348		
7894435	1.52e-01	5.74e-02	-1.9333126	-5.017062	-0.36707479		
8146649	1.52e-01	5.74e-02	-1.9331318	-5.017394	-0.48136745	MTFR1	mitochondrial fission regulator 1
7895255	1.52e-01	5.74e-02	1.9329781	-5.017676	0.77487254		
8099887	1.52e-01	5.74e-02	-1.9329511	-5.017726	-0.6691047	RPL9P11///RPL9	ribosomal protein L9 pseudogene 11///ribosomal protein L9
8059878	1.52e-01	5.74e-02	1.9329146	-5.017793	0.17845231	IQCA1	IQ motif containing with AAA domain 1
8180408	1.52e-01	5.74e-02	-1.93291	-5.017801	-0.60879228	NPM1	nucleophosmin
7959173	1.52e-01	5.74e-02	-1.9328547	-5.017903	-0.29134162	RNF10	ring finger protein 10
8066136	1.52e-01	5.74e-02	-1.9328291	-5.01795	-0.52870944	RBL1	RB transcriptional corepressor like 1
8001385	1.52e-01	5.75e-02	1.9325378	-5.018485	0.1414829		
7945177	1.52e-01	5.75e-02	1.9325176	-5.018522	0.23885592	LINC00167	long intergenic non-protein coding RNA 167
8140984	1.52e-01	5.75e-02	-1.9323407	-5.018847	-0.19457964	HEPACAM2	HEPACAM family member 2
7894922	1.52e-01	5.75e-02	-1.9322438	-5.019025	-0.58441205		
7960744	1.52e-01	5.75e-02	1.9322143	-5.019079	0.28330399	C1R	complement C1r subcomponent
8029914	1.52e-01	5.75e-02	1.9320956	-5.019297	1.21588741	C5AR2	complement component 5a receptor 2
7927649	1.52e-01	5.75e-02	1.9319633	-5.01954	0.4646248	CISD1	CDGSH iron sulfur domain 1
7987097	1.52e-01	5.76e-02	1.9318621	-5.019726	0.293192	MIR211	microRNA 211
8005064	1.52e-01	5.76e-02	1.9317921	-5.019854	0.19610462	ARHGAP44	Rho GTPase activating protein 44
8125072	1.52e-01	5.76e-02	1.9317644	-5.019905	0.2359441	VWA7	von Willebrand factor A domain containing 7
8110415	1.52e-01	5.76e-02	1.9317099	-5.020005	0.28077811	SUDS3	SDS3 homolog, SIN3A corepressor complex component
8031748	1.52e-01	5.76e-02	-1.9316827	-5.020055	-0.46058952	ZNF749	zinc finger protein 749
8172781	1.52e-01	5.76e-02	1.931597	-5.020213	0.29485958	SSX7	SSX family member 7
7950897	1.52e-01	5.76e-02	1.9314024	-5.02057	0.2501442		
7895009	1.52e-01	5.76e-02	1.9313988	-5.020576	0.21725205		
8090507	1.52e-01	5.76e-02	1.9313684	-5.020632	0.67067871		
8015821	1.52e-01	5.77e-02	1.9310057	-5.021298	0.3162257	MEOX1	mesenchyme homeobox 1
7974194	1.52e-01	5.77e-02	1.9308906	-5.021509	0.26244001		
8018620	1.52e-01	5.77e-02	1.9306409	-5.021967	0.20252185	EXOC7	exocyst complex component 7
8042843	1.52e-01	5.77e-02	-1.9306116	-5.022021	-0.5198532	WDR54	WD repeat domain 54
8013013	1.52e-01	5.78e-02	1.9303639	-5.022476	0.42475376		
8104944	1.52e-01	5.78e-02	1.9303413	-5.022517	0.25029552	NIPBL	NIPBL, cohesin loading factor
7929032	1.52e-01	5.78e-02	1.9303322	-5.022534	0.63850861	FAS	Fas cell surface death receptor
8029845	1.52e-01	5.78e-02	1.9301514	-5.022866	0.14153864		
7967898	1.52e-01	5.78e-02	-1.9301305	-5.022904	-0.36348745		
8095148	1.52e-01	5.78e-02	-1.9300887	-5.022981	-0.27788122	TMEM165	transmembrane protein 165
8179559	1.52e-01	5.78e-02	-1.9297064	-5.023682	-0.36756316	PFDN6	prefoldin subunit 6
